created_date_time,content
1521440654839,"{""status"":{""room_temp"":56}}"
1521440766579,"{""status"":{""room_temp"":55}}"
1521440767617,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521440822936,"{""status"":{""room_temp"":55}}"
1521440832571,"{""status"":{""operating_state"":""Off""}}"
1521441005131,"{""status"":{""room_temp"":54}}"
1521441006159,"{""status"":{""operating_state"":""Heating""}}"
1521441082707,"{""status"":{""operating_state"":""Off""}}"
1521441400079,"{""status"":{""room_temp"":55}}"
1521441401118,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521441700112,"{""status"":{""operating_state"":""Off""}}"
1521441705610,"{""status"":{""room_temp"":54}}"
1521441999499,"{""status"":{""room_temp"":54}}"
1521442000502,"{""status"":{""operating_state"":""Heating""}}"
1521442085322,"{""status"":{""room_temp"":55}}"
1521442086365,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521442385364,"{""status"":{""operating_state"":""Off""}}"
1521442390865,"{""status"":{""room_temp"":54}}"
1521442633880,"{""status"":{""room_temp"":55}}"
1521442634924,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521442702889,"{""status"":{""room_temp"":55}}"
1521442703927,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521442933927,"{""status"":{""operating_state"":""Off""}}"
1521443015392,"{""status"":{""room_temp"":54}}"
1521443016421,"{""status"":{""operating_state"":""Heating""}}"
1521443019194,"{""status"":{""operating_state"":""Off""}}"
1521443082549,"{""status"":{""room_temp"":55}}"
1521443082762,"{""status"":{""operating_state"":""Off""}}"
1521443349535,"{""status"":{""room_temp"":55}}"
1521443350578,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521443649580,"{""status"":{""operating_state"":""Off""}}"
1521443685450,"{""status"":{""room_temp"":54}}"
1521443686479,"{""status"":{""operating_state"":""Heating""}}"
1521444065150,"{""status"":{""room_temp"":55}}"
1521444066196,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521444262624,"{""status"":{""room_temp"":54}}"
1521444263649,"{""status"":{""operating_state"":""Heating""}}"
1521444355557,"{""status"":{""room_temp"":54}}"
1521444365195,"{""status"":{""operating_state"":""Off""}}"
1521444644083,"{""status"":{""room_temp"":55}}"
1521444645126,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521444939433,"{""status"":{""room_temp"":55}}"
1521444940470,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521444944113,"{""status"":{""operating_state"":""Off""}}"
1521445086293,"{""status"":{""room_temp"":54}}"
1521445087329,"{""status"":{""operating_state"":""Heating""}}"
1521445250393,"{""status"":{""operating_state"":""Off""}}"
1521445405246,"{""status"":{""room_temp"":55}}"
1521445406290,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521445705286,"{""status"":{""operating_state"":""Off""}}"
1521445756324,"{""status"":{""room_temp"":54}}"
1521445757343,"{""status"":{""operating_state"":""Heating""}}"
1521446095179,"{""status"":{""room_temp"":55}}"
1521446096225,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521446395231,"{""status"":{""operating_state"":""Off""}}"
1521446400724,"{""status"":{""room_temp"":54}}"
1521446563346,"{""status"":{""room_temp"":55}}"
1521446563465,"{""status"":{""operating_state"":""Off""}}"
1521446734917,"{""status"":{""room_temp"":55}}"
1521446735963,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521446826281,"{""status"":{""room_temp"":54}}"
1521446827281,"{""status"":{""operating_state"":""Heating""}}"
1521447025301,"{""status"":{""room_temp"":54}}"
1521447034949,"{""status"":{""operating_state"":""Off""}}"
1521447268289,"{""status"":{""room_temp"":55}}"
1521447269325,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521447486323,"{""status"":{""room_temp"":55}}"
1521447487360,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521447568318,"{""status"":{""operating_state"":""Off""}}"
1521447680099,"{""status"":{""room_temp"":54}}"
1521447681130,"{""status"":{""operating_state"":""Heating""}}"
1521447802493,"{""status"":{""operating_state"":""Off""}}"
1521447953493,"{""status"":{""room_temp"":55}}"
1521447954540,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521448253533,"{""status"":{""operating_state"":""Off""}}"
1521448289401,"{""status"":{""room_temp"":54}}"
1521448290420,"{""status"":{""operating_state"":""Heating""}}"
1521448608380,"{""status"":{""room_temp"":55}}"
1521448609424,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521448908430,"{""status"":{""operating_state"":""Off""}}"
1521448929123,"{""status"":{""room_temp"":54}}"
1521449232895,"{""status"":{""room_temp"":55}}"
1521449233956,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521449532939,"{""status"":{""operating_state"":""Off""}}"
1521449538441,"{""status"":{""room_temp"":54}}"
1521449842207,"{""status"":{""room_temp"":55}}"
1521449843252,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521449886228,"{""status"":{""room_temp"":54}}"
1521449887244,"{""status"":{""operating_state"":""Heating""}}"
1521450142258,"{""status"":{""operating_state"":""Off""}}"
1521450164339,"{""status"":{""room_temp"":55}}"
1521450165709,"{""status"":{""room_temp"":54}}"
1521450165820,"{""status"":{""operating_state"":""Heating""}}"
1521450179197,"{""status"":{""operating_state"":""Heating""}}"
1521450421181,"{""status"":{""room_temp"":55}}"
1521450422226,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521450519341,"{""status"":{""room_temp"":55}}"
1521450520379,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521450721220,"{""status"":{""operating_state"":""Off""}}"
1521450829652,"{""status"":{""operating_state"":""Off""}}"
1521450893779,"{""status"":{""room_temp"":54}}"
1521450894793,"{""status"":{""operating_state"":""Heating""}}"
1521451227947,"{""status"":{""room_temp"":55}}"
1521451228991,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521451527997,"{""status"":{""operating_state"":""Off""}}"
1521451579142,"{""status"":{""room_temp"":54}}"
1521451580058,"{""status"":{""operating_state"":""Heating""}}"
1521451882807,"{""status"":{""room_temp"":55}}"
1521451883851,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521452182858,"{""status"":{""operating_state"":""Off""}}"
1521452203565,"{""status"":{""room_temp"":54}}"
1521452477008,"{""status"":{""room_temp"":55}}"
1521452478051,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521452767424,"{""status"":{""room_temp"":54}}"
1521452777060,"{""status"":{""operating_state"":""Off""}}"
1521453071127,"{""status"":{""room_temp"":55}}"
1521453072175,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521453371176,"{""status"":{""operating_state"":""Off""}}"
1521453376682,"{""status"":{""room_temp"":54}}"
1521453382644,"{""status"":{""room_temp"":54}}"
1521453383649,"{""status"":{""operating_state"":""Heating""}}"
1521453650068,"{""status"":{""room_temp"":55}}"
1521453651115,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521453767767,"{""status"":{""room_temp"":54}}"
1521453767827,"{""status"":{""operating_state"":""Heating""}}"
1521453950127,"{""status"":{""operating_state"":""Off""}}"
1521454042795,"{""status"":{""room_temp"":55}}"
1521454043832,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521454122684,"{""status"":{""room_temp"":54}}"
1521454123712,"{""status"":{""operating_state"":""Heating""}}"
1521454358986,"{""status"":{""operating_state"":""Off""}}"
1521454365698,"{""status"":{""room_temp"":55}}"
1521454366744,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521454665756,"{""status"":{""operating_state"":""Off""}}"
1521454747188,"{""status"":{""room_temp"":54}}"
1521454748214,"{""status"":{""operating_state"":""Heating""}}"
1521455035768,"{""status"":{""room_temp"":55}}"
1521455036810,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521455335818,"{""status"":{""operating_state"":""Off""}}"
1521455386880,"{""status"":{""room_temp"":54}}"
1521455387910,"{""status"":{""operating_state"":""Heating""}}"
1521455675454,"{""status"":{""room_temp"":55}}"
1521455676496,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521455975500,"{""status"":{""operating_state"":""Off""}}"
1521456026537,"{""status"":{""room_temp"":54}}"
1521456027553,"{""status"":{""operating_state"":""Heating""}}"
1521456335068,"{""status"":{""room_temp"":55}}"
1521456336119,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521456635118,"{""status"":{""operating_state"":""Off""}}"
1521456701337,"{""status"":{""room_temp"":54}}"
1521456702364,"{""status"":{""operating_state"":""Heating""}}"
1521457035491,"{""status"":{""room_temp"":55}}"
1521457036537,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521457335536,"{""status"":{""operating_state"":""Off""}}"
1521457356269,"{""status"":{""room_temp"":54}}"
1521457370099,"{""status"":{""room_temp"":55}}"
1521457370310,"{""status"":{""operating_state"":""Off""}}"
1521457489597,"{""status"":{""room_temp"":54}}"
1521457490601,"{""status"":{""operating_state"":""Heating""}}"
1521457644863,"{""status"":{""room_temp"":55}}"
1521457645910,"{""status"":{""operating_state"":""Pending_Heat""}}"
1521457944903,"{""status"":{""operating_state"":""Off""}}"
1521458026340,"{""status"":{""room_temp"":54}}"
1521458027368,"{""status"":{""operating_state"":""Heating""}}"
1521458166075,"{""status"":{""room_temp"":55}}"
